y,x1,x2,x3,x4,x5,x6,x7
0,2.689230029,-2.090980933,0.997353621,-0.812225084,0.012205214,R,D
1,11.28000112,-2.414832842,1.545183433,0.582284911,0.044047431,R,C
0,2.695150399,-2.026991576,1.011214033,0.789126222,0.051753072,R,D
0,8.018784407,-1.58923122,0.435302221,-1.362359318,0.219536714,R,C
0,0.80962215,-2.205440251,0.5968901,-0.038866247,0.109749344,R,C
0,0.080868295,-1.627901691,0.559352685,0.919759544,0.024426277,R,B
0,5.885637688,-1.770300662,0.176369377,-0.192024102,0.089464936,R,C
0,3.893651345,-2.029177884,0.846194539,1.235869347,0.159366917,R,C
0,6.888710248,-2.000880647,1.195402104,0.923651049,0.107075197,R,B
1,0.962485874,-1.911821338,0.348573128,-1.430143023,0.444201017,R,C
0,-0.156122846,-2.122921117,0.389014165,0.887127794,0.133819113,R,D
1,-0.886628967,-1.754869876,0.954587846,-1.321392449,0.227355007,AA,C
1,5.727538422,-1.427897835,0.695961856,1.017983836,0.033019696,R,C
0,8.891824203,-1.695356687,0.63080306,-0.514735004,0.351546953,R,D
0,8.485684023,-2.151560461,0.327603063,0.56249413,0.149928169,R,C
0,3.830860573,-2.254583182,1.310922808,2.938115953,0.051360022,AA,C
0,5.807180082,-1.442401161,0.465441927,0.986110618,0.312394417,AA,D
0,11.03375739,-2.562152668,0.594799669,-0.335407029,0.222604645,R,C
0,2.136311876,-1.566571961,0.095804888,-1.087120727,0.082647031,R,C
1,1.355172015,-1.340992624,0.665945482,-0.782802698,0.018394981,R,C
0,1.771236727,-1.290925825,0.933844389,0.14318591,0.243569272,R,D
0,2.23338835,-1.459590628,0.522671801,0.097894389,0.60872421,R,D
0,-0.165131791,-1.433263368,0.904821848,-0.545366601,0.267069977,R,C
0,4.250108485,-2.147426014,0.750786327,0.517849896,0.55782618,R,D
0,2.085219226,-1.592558681,0.193260105,1.442858388,0.478501627,R,C
0,5.721350677,-1.968536331,0.99167864,-1.351289878,0.054578173,R,D
0,4.766114648,-1.881427898,0.155387105,2.381142812,0.139236371,AA,D
0,2.251404799,-1.589600106,0.566859864,-0.210182045,0.292513778,R,B
0,4.023631205,-2.279245714,0.883207261,1.238848583,0.362604916,R,B
0,6.776969347,-2.495298575,0.455867272,-2.470963652,0.201773711,R,C
0,7.069071187,-2.208454389,0.25920946,-1.586741837,0.495594226,R,B
0,2.273831547,-2.153221028,0.754050227,-0.737993827,0.157691217,AA,C
1,-2.647274438,-2.451811701,0.252756646,-1.243680183,0.275949103,R,C
1,-2.025376382,-2.450109743,0.250926342,0.389927568,0.166295769,R,C
0,4.033813353,-1.70284779,0.273689939,-1.091756224,0.463263975,R,D
1,11.81501785,-1.645211716,0.953198536,0.524357203,0.096852781,R,D
0,2.808226599,-1.741668893,0.943333177,0.621644771,0.177750103,R,C
1,-5.948616394,-1.655122497,0.467705851,-0.997798759,0.401707726,R,C
0,2.903580558,-1.747236885,1.659140831,1.350189745,0.423531838,R,D
1,-4.515569836,-2.354362867,1.039922334,2.316413034,0.605716089,R,C
0,-1.967303542,-2.129826188,1.385517411,-1.370890103,0.024947395,R,C
0,4.045230463,-1.691026871,0.713267226,1.802704413,0.070553902,R,C
1,-0.269347956,-1.973013493,0.03508446,1.056946913,0.324414042,R,C
1,-2.955171741,-1.809825425,0.699275443,-2.117959163,0.212899577,R,C
0,7.838038177,-3.023833516,0.318067419,-0.364133136,0.467126661,AA,C
0,7.577670266,-1.999411273,0.487425752,1.004377039,0.035583226,R,C
1,-0.58516586,-1.754805595,0.454943894,-1.047649695,0.206460643,AA,D
0,0.333600302,-2.160088866,0.532263418,-1.822021638,0.505608412,R,B
0,3.294678108,-1.819135822,0.654245748,0.178004439,0.109866994,R,D
0,3.191602745,-2.917088979,0.197354592,-2.526658028,0.47499602,AA,C
0,11.5967576,-1.488355805,0.430375072,-0.945927353,0.267996483,AA,D
1,-5.636574717,-1.851005166,0.257732401,0.272019205,0.104409204,R,D
0,-0.810922272,-2.481877117,0.891293039,0.418452487,0.046198003,R,D
0,8.871902067,-2.089024799,0.77564523,0.727723632,0.275520404,R,C
0,3.111085736,-2.194950931,0.491237412,-0.117920397,0.743668996,R,B
1,-4.09658125,-2.213837257,0.664266403,-1.564990609,0.472569587,R,D
1,6.527689788,-2.644498413,1.102883647,0.178391533,0.170941283,R,B
0,7.920675734,-2.137142494,0.339302141,-0.594763481,0.094465029,R,D
0,4.978927683,-1.683859258,0.808074857,-0.129072454,0.231874724,R,C
0,6.394958524,-2.199912581,0.524373428,1.853454284,0.187777935,R,D
0,0.441245438,-1.967720025,0.297781789,0.81980773,0.053868121,R,B
1,8.925476994,-2.088602311,1.053677632,-0.876896239,0.278495074,R,D
0,4.039804874,-2.118656325,0.42250546,0.118174805,0.383149776,AA,B
1,-1.021285138,-2.016553179,0.66394343,1.287364502,0.191941624,R,C
0,1.756936145,-2.213406142,0.960393766,0.496675553,0.095994606,R,D
0,4.249088145,-2.102151772,0.505953675,0.369561843,0.67059135,R,D
0,2.482744005,-1.999972544,0.71905962,0.213741394,0.014111818,R,C
0,-0.370739021,-1.589487728,1.018705753,-3.203178206,0.143613487,R,C
0,3.786321509,-1.280486619,0.555192131,-0.043768724,0.133165958,R,D
1,-0.730657836,-1.382614421,0.702493374,0.644569567,0.264920799,R,D
1,6.158196686,-1.633991474,1.079451112,-1.3967567,0.289729365,R,D
1,-4.820466347,-2.294321888,0.604785058,-0.732382574,0.74213468,R,B
0,2.620995456,-1.482103543,0.583075892,-2.557762254,0.019585189,R,C
0,-0.719433748,-2.306995946,1.113474881,-0.159599731,0.31193592,R,D
0,5.890262786,-2.318565686,0.403330503,-1.859649359,0.587354625,R,C
0,0.837711355,-1.626335672,1.158610729,1.378211484,0.152569794,R,C
1,6.361390099,-1.280061808,0.944329657,1.251552004,0.025127079,R,D
0,6.483582081,-1.630465477,0.642576944,1.088598331,0.192882239,R,C
0,1.742633231,-2.254904696,0.753041283,0.689995937,0.456983688,R,D
1,-4.891251914,-2.199222122,0.444563235,0.651770726,0.204245864,R,C
0,-1.100475455,-2.783545233,0.379638256,-0.525599084,0.279467632,R,A
1,0.33134,-1.595858372,0.499846564,0.147543333,0.030760656,R,D
1,-5.077024585,-1.352808742,0.326174602,0.076007865,0.099539233,R,D
1,-7.798466841,-3.107178847,0.145584073,2.53854295,0.094977996,R,C
1,0.691719144,-1.631332796,0.595643867,1.149158211,0.175380179,R,D
0,5.843892308,-1.458298005,0.642022947,0.357267432,0.272177758,R,C
0,3.902534839,-2.280069866,0.863508466,0.089888525,0.035409774,R,B
1,-2.882118163,-1.942007292,0.611757453,1.620929811,0.366148843,R,B
0,7.677526743,-1.495198401,0.587074568,-0.086901059,0.25860659,R,C
1,5.228443823,-1.704166377,1.28868539,-0.855369968,0.218286929,R,C
1,7.025372299,-1.83504944,1.134508969,0.895936172,0.086065804,AA,D
0,4.491510072,-1.349670801,0.180069413,0.588076124,0.245300885,AA,C
1,-1.734104089,-1.98618966,1.381617279,-2.193013873,0.203541713,AA,D
0,-0.728714331,-1.32613958,0.922653966,-1.972193282,0.51163108,R,D
1,-2.424485675,-1.625574479,0.598295669,-0.217855226,0.365077535,R,C
1,6.631097073,-1.729246862,1.136227451,0.895451789,0.146491528,R,C
0,4.967034087,-1.555324192,0.521744598,-0.548568122,0.818964178,R,D
0,1.574848779,-2.484093547,0.254511768,0.935107361,0.054983382,R,C
0,7.059176583,-1.973117597,0.519201104,-0.094951309,0.299722681,R,D
0,4.189270678,-2.515406117,0.151677464,-0.851128241,0.102018909,R,C
1,-0.841668518,-1.097926444,0.355390313,-0.208624516,0.209882051,R,B
0,6.448701561,-1.141151292,0.361061063,-0.016873052,0.531492727,R,C
0,4.659409961,-2.012661498,0.129030035,3.15087409,0.221638204,R,C
0,5.221530612,-2.298895787,0.166208059,-2.994660824,0.335215527,AA,C
0,2.494290444,-1.699374408,1.518143144,0.00179716,0.112892703,R,D
1,1.720229283,-2.096757555,0.683093748,0.144656234,0.125362807,R,D
0,2.36469932,-1.810365117,0.272971469,0.856298638,0.412042282,R,C
0,14.22728052,-2.076047068,0.081202375,-0.751081654,0.006934067,R,C
0,6.570368691,-1.996263883,0.419760408,1.604543576,0.124388979,R,B
1,5.133059008,-1.815414907,1.121084339,2.773928943,0.602031082,R,D
0,2.352760928,-2.309862,0.093767926,-0.22478317,0.042655919,R,D
0,10.1718593,-2.466523746,0.496713057,-0.032302602,0.07022366,R,C
0,0.253605181,-2.431968093,0.45591468,-2.221610165,0.006164958,R,C
1,-4.085176102,-2.359565693,0.901131294,0.472353666,0.588975684,R,B
0,0.991270024,-2.019057779,0.725390799,0.101755551,0.11732339,R,C
0,2.516766828,-1.997393195,0.240837341,-1.04701544,0.064999901,R,C
1,6.204275442,-1.213842027,0.452628013,-0.313543263,0.10661034,R,B
0,3.398327951,-2.306645428,0.630777726,0.090861983,0.007880058,R,D
1,5.523783943,-1.436130041,1.16189874,0.986282047,0.049370753,R,D
1,4.460518435,-1.714186992,0.806845449,-0.924998235,0.192964345,R,C
1,16.05112637,-1.632368513,1.17045364,-4.87488882,0.409904346,R,C
1,-1.056806527,-2.335340028,1.249005973,1.063622688,0.174529918,AA,C
1,0.146207569,-1.597781472,0.285264224,0.654169751,0.449167215,R,D
0,10.33617075,-2.115910697,0.640853775,-1.324897517,0.122045861,R,D
1,-2.457230641,-2.110938808,0.571826848,1.577866637,0.127803789,R,D
0,1.348857384,-1.964727751,0.82962163,0.90274617,0.506825495,R,D
0,-0.39404417,-1.700118893,0.343833001,-0.805305712,0.194540127,R,C
0,3.091820941,-2.378046499,0.434041412,-3.048035227,0.532025559,AA,C
1,9.047626942,-1.439745378,0.765599309,0.114552379,0.693249906,AA,C
1,-1.928260156,-2.173947639,0.3885563,-1.920161556,0.263542306,R,C
1,-2.860392993,-1.973890708,0.483304458,1.2099054,0.083674616,R,C
0,0.674849891,-1.655815726,1.426040713,0.270646382,0.194446534,AA,B
0,5.256512068,-1.19926819,0.820750852,-0.359188387,0.508923058,R,D
0,0.919358902,-2.342145557,1.488320127,-0.213329446,0.304818867,R,C
0,5.155372446,-2.046291913,0.479716632,-0.213355044,0.15443116,R,C
0,3.900592567,-2.581872887,0.616718128,1.003654728,0.039337529,R,D
1,-3.223727147,-1.130770361,1.152158468,0.781518088,0.200733511,R,C
0,2.057797248,-2.120291261,0.696176048,-0.936683231,0.024994365,R,C
0,7.436089982,-1.842570758,0.427021971,2.403204538,0.229933949,R,D
1,2.354525399,-2.775719294,0.388066851,0.128847138,0.037841425,R,A
0,6.006379272,-1.288650061,0.727267,0.93215334,0.035384635,AA,C
1,-2.627165541,-1.854524506,1.35301927,-0.168814223,0.108385773,R,D
0,0.500615785,-2.526266155,0.244836738,-1.141604709,0.072804739,R,C
0,6.008871774,-1.921148197,0.30267083,-2.423500472,0.025212134,AA,D
0,2.614879738,-2.55528299,0.939830234,0.617346197,0.393915807,R,B
1,9.521904727,-1.840850408,0.864476884,0.762203833,0.042718181,R,B
1,-1.583399053,-2.220347861,0.488644316,1.706310775,0.398657665,R,D
0,6.726838068,-2.135061604,0.375613169,0.400674976,0.647498114,R,D
0,1.54479626,-2.031148051,0.30272796,2.418874807,0.126041801,AA,C
0,-0.52345496,-2.367159869,0.030193329,-0.350241011,0.236783015,AA,D
1,-2.203552795,-2.201917516,0.587122406,0.754997562,0.112310442,R,C
1,1.621119082,-2.408301064,0.345072488,-0.314904438,0.259900661,R,A
0,8.20796687,-2.090084199,0.416173352,2.292479723,0.275885834,R,C
0,3.273079331,-1.873254598,0.578093584,0.421005316,0.381478977,R,C
1,-0.471161036,-2.325964815,0.67313796,-2.772163494,0.591602763,R,C
1,11.39716082,-2.17357905,1.180383164,0.717893384,0.555665029,AA,D
0,6.743346187,-2.337908838,0.636251702,2.871151443,0.488147661,R,B
0,14.33335074,-2.031468972,0.375952693,0.115922236,0.416120287,AA,C
1,-1.36329446,-2.050669853,0.32971044,-1.598050934,0.255464269,R,B
0,2.252930615,-2.250791291,0.81294266,-0.215364373,0.158174987,R,D
1,-2.576272024,-2.121452094,1.089774687,-2.133312541,0.442859928,R,C
0,4.244703769,-1.823932729,1.09415191,-1.472812136,0.590149927,R,D
1,-3.973449459,-1.976368311,0.593394654,-1.010325735,0.073800233,R,B
0,7.176538333,-2.545885301,0.47455439,-0.853202586,0.120620275,AA,C
0,0.399426279,-1.438564173,1.56785978,-0.158056932,0.115048931,R,D
0,1.232635576,-2.483670574,0.575332254,-0.416322538,0.4586819,R,D
0,1.431003269,-2.029046721,0.177932998,1.467634698,0.279909483,R,C
0,1.275196048,-3.005058661,0.694166521,-1.784591058,0.128212845,R,B
0,5.29652401,-2.062912991,0.541724696,-0.55977001,0.08210216,R,C
0,4.23722681,-1.974895445,0.451711662,-2.132974816,0.185492966,R,C
1,0.456881311,-1.496648042,0.591941698,-2.120600449,0.103243535,AA,D
0,8.661183955,-1.641457703,0.652195216,-0.385166564,0.147514988,R,C
1,-5.23880682,-1.593600065,0.16553583,0.890679519,0.042575714,R,C
0,5.380680767,-1.996360474,0.696222966,1.427614401,0.574897435,AA,C
0,1.318073236,-1.386081406,0.753175997,-1.717876423,0.162177587,R,C
0,6.40250364,-2.017659225,0.632326454,1.786624717,0.202026237,R,C
0,-0.882877695,-2.360197829,0.901157298,-2.122194562,0.276690992,AA,C
0,9.953759029,-1.797697592,0.498581195,0.608981411,0.0142991,R,C
1,3.633693716,-1.905628494,0.821027556,1.2669354,0.069320819,R,D
0,3.213759913,-2.37562365,1.16276211,0.374848517,0.115496464,AA,D
0,3.828330855,-2.084994459,0.455563811,1.151181607,0.13773442,R,C
1,7.482126564,-0.795128286,0.961202436,1.173002818,0.084053313,R,D
1,-0.906928686,-2.000136644,0.348072864,3.936605612,0.057063763,R,B
0,2.407181454,-1.987479347,0.75528519,-0.533509283,0.085054873,AA,C
0,-1.319993834,-2.104308724,1.383994581,1.729020702,0.047684472,R,D
0,4.92039086,-1.965928902,0.443671225,1.010877712,0.408188485,AA,B
0,5.773529786,-1.770493191,0.338480279,0.975232341,0.597505593,R,D
1,15.11934857,-1.783408263,0.673801647,-0.236372366,0.069179572,R,C
0,6.142197052,-2.171535432,0.418528309,-1.555246591,0.539897026,AA,D
1,-0.045949185,-2.009011856,0.93435112,-1.405765006,0.364731138,R,C
1,-3.63867637,-1.286455907,0.435197665,0.362238103,0.089603868,R,C
1,4.596999889,-2.066355018,1.418363086,-0.939556479,0.544037817,R,B
0,2.988099313,-1.975726068,0.192449155,-1.761782044,0.294499438,AA,D
1,-3.106497413,-1.79978451,1.811262365,-2.437051138,0.097245544,AA,B
1,-2.639442615,-2.183400925,0.715532451,1.539947189,0.009362317,R,C
0,0.947803858,-1.82358046,2.316533228,-1.241048282,0.071567178,R,D
0,8.291425979,-1.801018975,0.549470158,-0.2144135,0.112947518,R,D
0,1.822867117,-1.526720589,0.685377293,0.648511451,0.52978099,AA,D
1,-3.035588968,-1.854698442,0.716482746,-1.318139169,0.036768158,R,B
1,3.986601201,-1.205056589,1.208263432,2.398610213,0.409482241,R,C
0,10.4590422,-2.346745723,0.636632506,-3.336894948,0.302951037,R,C
0,5.058699299,-2.062609655,0.440809316,1.260719179,0.308133287,R,D
1,1.290770203,-1.807688677,0.397479894,-0.476700851,0.161826645,AA,D
1,6.770209736,-1.904784962,1.332922289,1.784981979,0.43144594,R,C
0,4.824961078,-2.394236299,0.892593149,-0.707948229,0.193300789,R,C
0,9.131145033,-1.76004471,0.310607164,1.696455648,0.170838111,R,C
0,4.435258527,-1.884948367,0.709826247,0.337714115,0.046378493,R,C
0,3.33384114,-2.310887479,1.218325246,-1.575497648,0.538188314,AA,C
1,9.743986869,-1.042199828,1.905018813,1.521360327,0.078790951,R,C
0,2.586828359,-1.96366254,0.589050109,-0.216559876,0.201183428,R,C
0,4.46243432,-2.683962355,0.582972241,-0.742943519,0.409603128,R,C
0,2.09748878,-2.146870973,0.68949362,-0.153590736,0.267255486,AA,D
1,1.899152946,-1.918810766,0.210460278,-1.504852895,0.367294932,R,B
1,0.083327959,-3.040184916,0.861557535,-1.926766408,0.15886388,R,B
0,2.028027125,-2.639806818,1.002390751,0.658753936,0.156905771,R,D
0,4.208588967,-1.710044221,0.511588089,0.307337713,0.357323851,R,C
0,3.328547628,-1.401908308,0.896926169,1.126441383,0.180910191,R,C
1,-1.819832338,-2.062427973,0.815762928,-2.450445444,0.004811346,AA,C
1,6.338923087,-1.379419041,1.280739927,-0.339826942,0.593628021,AA,C
1,-2.877008437,-2.056478412,1.336466926,-0.345870293,0.238812468,R,B
0,2.932451059,-2.29209165,0.47293132,-0.331516985,0.398936717,R,B
1,-2.13049084,-1.851407177,1.41094692,-0.293796926,0.1587006,R,B
0,5.014108748,-2.251305715,0.485118139,-0.124209218,0.332806608,AA,B
1,6.603326944,-1.725039927,1.418500632,-0.503517408,0.027182104,R,C
0,2.801589393,-1.635213085,1.175383552,1.31844434,0.575315918,R,C
0,6.647388752,-2.011180757,0.94612703,-2.114495179,0.243606895,R,B
1,-0.306950911,-1.799673635,0.264804191,0.61092017,0.051226441,R,D
1,9.29062903,-2.444078063,0.808103742,0.894658348,0.02370369,AA,C
1,-3.303312263,-1.138220855,0.693073946,1.349098157,0.044169283,R,D
0,2.852552239,-2.634398825,0.737761269,0.747619321,0.5359288,R,C
1,0.701958966,-1.881420327,0.83339013,-1.815826153,0.204628672,R,C
1,-2.4104306,-2.230191519,0.64094584,-0.193579322,0.51088449,R,C
0,0.761721293,-2.012980061,0.731352095,-1.787397209,0.33857058,AA,C
0,2.925194925,-2.316051368,1.094315551,0.259679551,0.298439095,R,D
0,2.879612711,-2.496009139,0.665433278,-1.190671689,0.208405371,AA,B
0,3.875456166,-2.451540831,0.897492539,0.919476035,0.240306875,R,D
0,3.764833611,-2.580082288,0.701880703,1.018953465,0.306452703,R,D
0,-0.032706844,-1.72836364,0.560207915,-0.713309023,0.3394688,R,C
1,1.389615007,-2.016838312,1.290084594,-3.85E-04,0.083177937,R,B
1,4.573455617,-1.694444453,0.878079335,2.116689266,0.415217617,AA,D
0,2.546058708,-1.920147315,0.800523796,1.149958108,0.426427083,AA,C
0,4.572016313,-2.657333607,0.742750319,-2.406403604,0.444373331,AA,B
0,2.766591517,-2.078270416,0.474282651,-0.615616196,0.060389496,AA,C
1,4.012762152,-0.915914011,0.533963763,0.375849869,0.045101203,R,C
0,2.212666795,-2.313314774,1.325238624,-2.953669471,0.442820208,AA,D
0,2.042582735,-1.482926561,1.337253183,-0.915629906,0.218672672,R,C
0,5.188144539,-1.837579575,0.596319907,2.52644922,0.463725908,R,D
0,0.857963568,-2.463798884,0.383499947,-0.04641046,0.047937817,AA,C
1,3.821968206,-2.062808049,2.197551263,0.703656384,0.341999988,R,C
0,5.396861477,-2.215078684,1.032497195,0.487346398,0.637415492,R,C
1,3.056432844,-2.072881736,1.337670343,-0.44508265,0.031168959,R,C
1,2.20322759,-2.625761913,0.333679292,1.522450979,0.190790522,R,C
1,-0.742494462,-1.293415692,0.26368334,0.838092357,0.007052312,R,C
0,11.31246589,-1.608562214,0.149246263,-1.500183676,0.208969953,AA,C
0,1.145344592,-1.563322602,0.893904117,0.435443932,0.016239143,R,B
0,4.503935724,-1.848129324,1.095683227,0.100971767,0.663584026,R,D
1,-6.215930951,-2.305531876,0.33406003,0.539516556,0.520012818,AA,D
1,-0.332811773,-1.558293088,0.945805164,-0.05055402,0.412041805,R,C
1,1.509444903,-1.651880902,0.708910796,1.69686132,0.87693314,R,D
0,2.428767289,-1.886338264,0.271201738,-0.917139735,0.223973398,AA,C
0,7.139600485,-2.941801023,0.765106709,0.443388906,0.207053387,AA,D
0,6.827673736,-2.094147074,1.195821585,-1.080955588,0.065047104,R,C
0,1.596513297,-1.704573331,1.036822177,-0.41729127,0.328142938,R,B
1,-0.791134783,-2.139998023,0.540187202,-1.625674103,0.037748894,R,D
0,5.292132751,-2.128529323,1.505259796,-1.428984051,0.019439677,R,D
1,-4.444479283,-2.311213198,1.209123972,-1.181699857,0.425718326,R,D
1,-4.808745225,-2.03008075,0.434107446,1.604809538,0.540251252,R,D
0,2.369464931,-2.12248654,0.339671392,-2.500256646,0.708800337,AA,C
0,4.833823024,-1.953183133,0.461590628,-0.069492296,0.30698997,R,D
0,3.062630181,-1.58703651,0.45157444,-0.500647675,0.109925728,R,D
1,0.045308491,-2.122373233,0.533839001,0.326390955,0.236189221,AA,D
0,5.978427152,-2.132172233,0.244938637,-1.533722225,0.640942503,AA,C
1,0.884531353,-1.669237082,0.750073146,-1.225020822,0.417032459,R,C
0,3.93614024,-2.257768568,1.238412484,0.588083882,0.136353555,R,C
1,-3.206044526,-1.751330024,0.541297671,0.642809794,0.013941379,R,D
1,-2.994392429,-1.941054099,0.654491832,-0.987736825,0.061220236,AA,D
1,6.798062394,-1.508928751,0.952704708,-1.980435238,0.467628435,R,C
1,-1.396306256,-2.272514717,0.899895974,-1.09497177,0.420117664,R,C
1,-4.630440929,-2.041242102,0.824760393,-3.064465438,0.092984152,AA,B
1,-1.815885858,-2.547493938,0.99268006,-0.561915629,0.173944597,AA,C
0,2.748396355,-2.02670869,1.387188329,-1.180256255,0.006040299,R,C
1,3.693234976,-1.499606721,1.195767173,0.606954336,0.074375482,AA,A
